hotspot_id,hotspot_name,lat,lng,hotspot_species,hotspot_checklists
L1434864,Crowder Lake SP,35.3970658,-98.7047379,109,17
L1435608,Falconhead Resort & Country Club,33.92813700000001,-97.3067664,110,14
L2272605,Cimarron River--E0715 Rd. (Kingfisher Co.),35.9794402,-97.975359,50,3
L232390,Sardis Lake,34.6526691,-95.3772926,96,15
L514459,Selman Ranch,36.76597950000001,-99.37983509999998,126,77
L1437804,Lake Hall,34.8322398,-99.92612490000002,131,34
L1434843,Meeker Lake,35.492255400000005,-96.94247990000001,129,19
L1435782,Silver Lake Bottoms,36.218692700000005,-98.2324662,84,6
L1437822,Lake Elk City,35.361327499999994,-99.41036840000001,149,32
L1435284,Pauls Valley Lake,34.7748813,-97.20156720000001,118,7
L2272693,Pontotoc Ridge Preserve (Pontotoc Co.),34.5214651,-96.60492900000001,100,24
L2775969,Alva Sewage Ponds,36.8095991,-98.64490060000001,97,21
L1308618,Leslie Moses Park,35.2819625,-96.2489891,96,10
L3524427,Salt Fork Arkansas River--Dolan Bridge,36.649009,-97.64188709999999,73,3
L1433929,Hugo Lake,34.0719785,-95.41958550000001,79,7
L1434822,Okemah Lake,35.524278300000006,-96.32048329999999,101,10
L1434852,Lake Konawa,34.965835600000005,-96.7073565,112,11
L1437835,Robbers Cave SP,34.9862197,-95.3531005,106,9
L3620237,Welch Sewage Ponds,36.865174100000004,-95.1048201,22,1
L1435509,Coalgate Reservoir,34.5753618,-96.2313703,102,5
L232226,Eufaula Reservoir--Eufaula Dam,35.30636749999999,-95.3579347,67,29
L298379,Hammonasset Beach SP,41.261985900000006,-72.55482340000002,305,7923
L109200,Greenwich Point Park,41.00291320000001,-73.5719419,306,1354
L2481466,Barn Island WMA,41.33861290000001,-71.8766141,259,867
L2470553,Haddam Meadows State Park,41.4812386,-72.50628950000001,157,466
L453000,Glastonbury Meadows (restricted access),41.6962442,-72.6185989,220,383
L109165,White Memorial Foundation--Main Area,41.7242596,-73.21262570000002,232,2496
L130668,UConn--Lot W,41.817989299999994,-72.26012420000002,158,448
L2508471,Plainfield --  Quinebaug Valley Fish Hatchery,41.73217360000001,-71.9193819,181,638
L192298,Scarborough Marsh,43.5614567,-70.3611791,262,918
L167326,Biddeford Pool--East Point Sanctuary,43.4470928,-70.3369403,267,1307
L251836,Monhegan Island,43.76570550000001,-69.31312650000001,301,2498
L840315,Seal Island NWR (restricted access),43.88442549999999,-68.7484422,244,1933
L166400,"Seawall Beach, Phippsburg",43.729443,-69.81371,248,636
L327546,West Quoddy Head SP,44.813908,-66.9525743,205,579
L340581,Acadia NP,44.3385984,-68.2733291,238,684
L602509,Sears Island,44.4482421,-68.8801575,200,588
L781763,"Penjajawoc Marsh, Bangor",44.8363042,-68.75553129999999,188,980
L457120,Viles Arboretum,44.29974230000001,-69.7660375,171,638
L585827,Lake Josephine,46.6734699,-67.90323260000001,184,271
L473077,Brownfield Bog WMA,43.977915700000004,-70.8923614,167,431
L520883,Pittston Farm,45.893995800000006,-69.96464970000002,128,23
L131428,Sabattus Pond--south end,44.1185837,-70.0956955,134,197
L608588,Kennebago River--Boy Scout Road,44.99108739999999,-70.78439709999999,135,181
L296058,Baxter SP,45.9754792,-68.93517460000001,161,212
L129822,Peace Valley Park (IBA),40.3261424,-75.1893997,292,4663
L831953,Middle Creek WMA (IBA) (Lancaster Co.),40.271667599999994,-76.247735,270,4347
L129756,Presque Isle SP (IBA),42.15868,-80.0994568,316,2099
L247197,John Heinz NWR--wetlands (Delaware Co.),39.875757300000004,-75.29456380000002,269,918
L504403,John Heinz NWR--impoundment (Philadelphia Co.),39.8893501,-75.26014570000001,294,8566
L129807,Lake Ontelaunee (IBA),40.4502182,-75.9296875,242,1304
L191527,Bald Eagle SP,41.0342754,-77.64977929999999,272,2776
L865342,Chambers Lake,40.0308266,-75.8571303,229,1399
L833038,Susquehanna River--from West Fairview (Dauphin Co.),40.2720977,-76.91329840000002,224,1206
L771614,State Game Lands 169,40.16233260000001,-77.4903327,206,338
L129824,Green Lane Reservoir (IBA) [excludes Knight/Deep Creek Lakes],40.3698802,-75.5065441,266,1435
L1069414,Martin's Creek Environmental Preserve (restricted access),40.802308700000005,-75.1137668,210,498
L271093,Memorial Lake SP,40.4190669,-76.5964973,234,2151
L664143,Lake Perez,40.66293120000001,-77.91469570000002,205,527
L129778,Yellow Creek SP (IBA),40.57393520000001,-79.02045249999999,273,2689
L720522,Boyce-Mayview Park,40.325019100000006,-80.1015759,193,1341
L720486,Leaser Lake,40.67855510000001,-75.8367133,230,984
L243138,Gifford Pinchot SP,40.071243599999995,-76.8879461,215,648
L265593,Pymatuming SP,41.63681230000001,-80.4270458,213,122
L129780,Lake Somerset (IBA),40.02825930000001,-79.06207279999998,258,1018
L372103,Beltzville SP,40.861862099999996,-75.62567709999998,255,1766
L694383,Plymouth Flats (restricted access),41.2199212,-75.9719181,185,217
L4048977,Creekside Nature Trail at Menno Haven,39.961832900000005,-77.6367116,120,50
L1789607,Rose Valley Lake,41.386982999999994,-76.9890727,207,875
L129767,Moraine SP (IBA),40.95294139999999,-80.07514379999999,222,238
L129779,Powdermill (IBA),40.1456604,-79.26911160000002,187,627
L1116841,Shenango Reservoir--Golden Run,41.28825520000001,-80.39176940000002,178,226
L1456845,Mill Hall Wetlands,41.124189,-77.498077,141,190
L1569588,Shawnee SP,40.02674880000001,-78.6362731,220,385
L851036,Cherry Valley NWR,40.945676399999996,-75.2359629,191,418
L129806,Kittatinny Ridge (IBA),40.645037300000006,-75.9821889,179,405
L269464,Tioga-Hammond Lakes--Ives Run Rec Area,41.8775932,-77.19536219999999,193,401
L677471,Independence Marsh,40.5511785,-80.3161955,184,586
L689271,Gettysburg NMP,39.810448099999995,-77.22470279999999,166,416
L169663,Montour Preserve,41.102828200000005,-76.6649344,228,1107
L767567,State Game Lands 330/Piney Tract--Mt. Zion Rd. (main site),41.1467412,-79.49881370000001,147,253
L443940,Ohiopyle SP,39.8586269,-79.49758570000002,158,102
L728269,Prince Gallitzin SP,40.65108059999999,-78.55533599999998,218,436
L129765,"Pennsy, Black & Celery Swamps (IBA)",41.10373280000001,-80.18894289999999,190,267
L129831,Canoe Creek SP (IBA),40.4906998,-78.27496340000002,209,365
L818533,Lost Creek Shoe Shop,40.623203800000006,-77.317872,157,91
L1150032,Warrior Run Wetlands,41.112314700000006,-76.7891121,132,98
L913159,Hillman SP,40.439435100000004,-80.3798604,146,181
L1501142,Allegheny NF--Timberdoodle Flats,41.8555011,-78.775143,106,49
L1308583,Curwensville Dam Rec Area,40.950733,-78.5367966,132,29
L1248475,Two Mile Run County Park,41.4793899,-79.77074149999999,183,218
L814012,Woodbourne Forest and Wildlife Preserve,41.761185600000005,-75.8978744,145,270
L1160865,State Game Lands 252--Allenwood,41.13215680000001,-76.95189,175,126
L2362053,Victory Park,40.59495290000001,-77.57705390000001,139,219
L711332,Little Buffalo SP,40.45236739999999,-77.18500609999998,172,233
L1164710,Delaware Water Gap NRA--Pocono Env. Education Center (PEEC),41.1708771,-74.91452160000003,166,199
L1673057,Keystone Lake,40.76331250000001,-79.27370799999998,172,152
L129770,Akeley Swamp IBA,41.9902,-79.13729860000001,160,82
L1415179,State Game Lands 226,41.126145400000006,-76.5738909,138,157
L387785,Faylor Lake,40.76207210000001,-77.220495,174,121
L1557994,Taylor Rd. Marsh,41.607534900000005,-76.8677626,133,61
L207536,Meadow Grounds Lake,39.9124239,-78.05508649999999,151,78
L1652625,Lake Carey,41.59497230000001,-75.92877879999998,143,116
L1019191,Buzzard Swamp (Elk Co.),41.442887299999995,-79.0597844,137,44
L2189603,Prompton SP--North Trailhead,41.6350814,-75.3449303,115,15
L913752,Buzzard Swamp (Forest Co.),41.449674699999996,-79.07135009999999,176,127
L727942,Lyman Run SP,41.72533280000002,-77.7609918,120,126
L1415207,State Game Lands 13--Splashdam Pond,41.40550520000001,-76.27841629999999,135,91
L768072,Clear Creek SP,41.3235041,-79.0789247,90,20
L958405,Lackawanna SP,41.559944699999996,-75.71300980000001,140,134
L2983420,State Game Lands 223,39.837475,-80.07934569999999,94,17
L1437188,Sinnemahoning SP--George B. Stevenson Reservoir,41.423169900000005,-78.0281837,153,90
L267984,Cape Romain NWR--Bulls Island,32.90017,-79.62437999999999,264,610
L124353,Huntington Beach SP,33.508300000000006,-79.0659,322,4240
L304911,Hunting Island SP,32.34246159999999,-80.46158070000001,240,464
L165592,Savannah Spoil Site (Restricted Access),32.111557,-81.02748,300,561
L275683,Myrtle Beach SP,33.6525976,-78.9268545,226,374
L191760,Bear Island WMA (fall and winter restricted access),32.5918043,-80.46412470000003,281,1876
L821911,Santee NWR--Bluff Unit (fall and winter restricted access),33.54577630000001,-80.44151900000003,246,863
L124369,Francis Marion NF,33.18,-79.783,195,142
L109521,Congaree NP (Congaree Swamp),33.78333330000001,-80.7833333,205,1501
L1743478,"Dobbins Farm, Townville SC (sensitive site - respect farm operations)",34.5450462,-82.8961895,219,863
L469593,Santee SP,33.5164956,-80.4834366,188,186
L1131304,Clemson Aquaculture/Calhoun Laboratory Field,34.67013500000001,-82.8454113,212,686
L355782,Lake Conestee Nature Park,34.7794615,-82.3535424,214,2714
L684279,Saluda Shoals Park,34.048615100000006,-81.18293519999999,185,1213
L109524,Silver Bluff Audubon Center & Sanctuary,33.325,-81.85416670000001,213,863
L109522,Francis Beidler Forest Audubon Center & Sanctuary,33.218,-80.34700000000001,173,874
L445873,Devils Fork SP,34.956799399999994,-82.952528,132,110
L1398034,Hemingway Sewage Treatment Ponds,33.7710196,-79.43428900000002,165,225
L1174307,Cottonwood Trail,34.9521565,-81.8915319,149,658
L2578530,Savannah River Site--Restricted Access,33.2424642,-81.5791941,186,67
L758462,Webb Wildlife Center,32.59078590000001,-81.31192730000001,172,249
L3462729,Lake Strom Thurmond--Below Dam Rec Area,33.66053170000001,-82.1966815,151,225
L5621704,Camden Revolutionary War Park,34.23321270000001,-80.6041354,98,26
L303688,Poinsett State Park,33.8018309,-80.53381920000001,136,35
L557021,Kings Mountain SP,35.118925700000005,-81.334362,119,58
L293629,Congaree Bluffs Heritage Preserve,33.7580812,-80.7052129,139,125
L109520,Carolina Sandhills NWR,34.5,-80.21666670000002,182,442
L1353810,Ninety Six National Historic Site--Star Fort Pond,34.1498078,-82.01154020000001,117,53
L589098,Allendale Kite Fields,32.9739892,-81.3006835,107,101
L299503,Musgrove Mill State Historic Site,34.59270550000001,-81.85298929999999,112,50
L165916,Kalmia Gardens,34.366573,-80.11548599999999,89,54
L2683108,Lynches River County Park,34.0413849,-79.78769300000002,71,10
L451235,Landsford Canal State Historic Site (west),34.7767641,-80.877833999999993,139,70
L305551,Lee State Park,34.201411900000004,-80.20004340000001,143,132
L1150341,Lake Wallace,34.6332079,-79.67765809999999,125,25
L294624,Lynch's Woods Park,34.2742266,-81.58571509999999,116,34
L656159,Lake Wateree State Recreation Area,34.43608,-80.86177829999998,95,22
L302835,Tyger River WMA,34.5838709,-81.6365915,71,5
L740608,Cowpens National Battlefield,35.1365897,-81.8178463,110,51
L296466,Forty Acre Rock Heritage Preserve,34.66535470000001,-80.52485320000001,92,18
L3522448,Woodbury WMA,33.745065600000004,-79.235158,68,6
L1166167,Sumter NF--Lick Fork Lake Recreation Area,33.71691510000001,-82.0328522,69,12
L613477,Little Pee Dee SP,34.3267096,-79.2776871,109,29
L1069013,Rivers Bridge SP,33.056119300000006,-81.0928345,89,18
L3917425,Calhoun Falls State Park,34.107311100000004,-82.613368,60,5
L249812,Blacks Creek Bird Reserve,43.4584433,-116.14265440000001,198,983
L109176,Camas NWR,43.95098959999999,-112.25577309999998,271,355
L196761,Harriman SP,44.3356036,-111.46714390000002,190,117
L352584,Silver Creek Preserve--General,43.316685299999996,-114.1500092,172,172
L234583,Fort Boise WMA,43.8215239,-117.01269420000001,202,588
L812291,Ted Trueblood Wildlife Area,43.0038939,-116.1005116,167,326
L165307,Mann Lake,46.369595000000004,-116.85808599999999,211,628
L884774,Auger Falls Trail,42.6095404,-114.48910470000001,131,61
L717614,CJ Strike WMA--Jack's Creek,42.8996097,-115.8592415,202,454
L109173,American Falls Reservoir,42.949999999999996,-112.75,181,12
L799515,Sunnyside Rd.,48.29735370000001,-116.41410740000002,147,82
L199875,American Falls Fish Hatchery,42.76818840000001,-112.8809402,166,102
L353105,Lake Cascade--South,44.4939036,-116.0549486,167,127
L318143,Spring Valley Reservoir,46.786207,-116.7553435,186,573
L354285,Springfield Lake,43.0784175,-112.68579309999998,129,63
L109179,Grays Lake NWR,43.05,-111.4333333,176,97
L1792334,Hauser Lake,47.77894250000001,-117.0188561,159,153
L2517380,City of Rocks--General,42.07233130000001,-113.71373179999999,134,45
L2392377,Stanley Lake,44.247510000000005,-115.06186000000001,122,36
L466951,Beaver Dick Park,43.825177200000006,-111.9061911,126,74
L2130524,Salmon Sewer Lagoon,45.190687399999995,-113.89019970000001,137,176
L302080,Tolo Lake,45.9154619,-116.23627370000001,107,98
L190825,Hagerman WMA--General,42.769600000000004,-114.88002999999999,185,284
L940417,Bogus Basin,43.77050500000001,-116.10488889999999,109,72
L109181,Kootenai NWR,48.7166667,-116.4,201,279
L765722,Ben Ross Reservoir,44.521953,-116.44871590000001,109,49
L109174,Bear Lake NWR--Rainbow Unit,42.18333330000001,-111.31666670000001,159,83
L356665,Lake Walcott SP,42.67261500000001,-113.48155500000001,174,119
L350737,Heyburn SP--General,47.3612693,-116.73960690000001,164,78
L548187,Montour WMA,43.919627799999994,-116.32759809999999,151,135
L109177,Craters of the Moon National Monument--General,43.4013889,-113.54111110000001,135,86
L886866,Mann Creek Reservoir,44.399571,-116.90225600000001,101,68
L980171,Alexander Reservoir,42.655424399999994,-111.65336609999999,128,37
L993816,Shadow Falls,47.759086999999994,-116.104896,57,31
L2182637,Deyo Reservoir,46.366801699999996,-116.0103035,107,24
L157588,Camas Centennial Marsh,43.26451000000001,-114.99878,163,199
L829681,Packsaddle Rd. at Teton River,43.7816293,-111.20730400000001,90,31
L953496,Black Pine Rd. at Stone Hills,42.040847199999995,-112.7961588,112,49
L3320962,Payette River WMA--Birding Island South,44.0009648,-116.8048489,111,11
L1222974,Sheridan Reservoir,44.460005300000006,-111.6967106,73,5
L109184,Oxford Slough,42.25,-112,96,18
L1857352,Wilson Lake Reservoir,42.6137662,-114.1447864,71,26
L233527,Winchester Lake SP,46.235894200000004,-116.6221614,97,34
L2817584,Shoshone BLM Field Office,42.9348725,-114.41968920000002,12,4
L161180,"Montrose Point, Lincoln Park, Chicago",41.963383300000004,-87.63442040000001,329,12410
L152655,Illinois Beach SP--South Unit,42.420300000000005,-87.8078,299,2076
L2348996,Carlyle Lake (Clinton Co.),38.6666861,-89.28571699999999,277,344
L152637,FermiLab (DuPage Co.),41.839512600000006,-88.21902180000001,266,3158
L353368,Rock Cut State Park,42.3533302,-88.98638249999999,245,826
L200627,Horseshoe Lake State Park,38.70395030000001,-90.07243979999998,293,1657
L152688,Nelson Lake Marsh Nature Preserve/Dick Young Forest Preserve,41.834605599999996,-88.37385179999998,239,1245
L252503,Whalon Lake Forest Preserve,41.715980300000005,-88.0946875,235,1846
L160183,Chautauqua NWR,40.377205,-89.99195000000002,274,602
L293830,Evergreen Lake (McLean Co.),40.6445574,-89.042146,247,936
L164830,"Lincoln Memorial Garden Park, Lake Springfield",39.69843050000001,-89.5968747,200,202
L1277623,Emiquon Preserve--Visitor's Center,40.3556689,-90.08166790000001,259,1008
L5657694,"Coal Miner's Trail, Minonk",40.91196399999999,-89.03423310000001,211,321
L217019,Homer Lake State Conservation Area,40.06532290000001,-87.98672350000001,211,289
L1337096,"Perry Farm Park, Bourbonnais",41.1459612,-87.88671149999999,256,2304
L334211,Carlyle Lake FWA (Fayette Co.),38.77144,-89.22552,229,54
L1095900,Meredosia NWR,39.875255300000006,-90.56829360000002,239,199
L340501,Banner Marsh FWA-- East Access (Peoria Co.),40.54653580000001,-89.836145,172,162
L152642,Glacial Park Conservation Area,42.422200000000004,-88.3197,239,987
L305629,Spring Lake State FWA,40.468275600000005,-89.8661863,218,373
L649794,"Lock & Dam 13, Fulton",41.89825230000001,-90.15501019999999,224,417
L164719,Clinton Lake SRA--Radio Tower Access,40.22290400000001,-88.68948999999999,189,99
L200363,Rock Springs Center (Macon Co.),39.823337900000006,-89.01479300000001,173,75
L298551,Lake Charleston,39.466390000000004,-88.146883,237,833
L164820,Starved Rock State Park,41.323168900000006,-88.99706840000002,227,674
L164819,Dixon Waterfowl Refuge at Hennepin-Hopper Lakes,41.22273600000001,-89.335205,273,1027
L1095884,Crab Orchard NWR,37.69610030000001,-89.0708914,264,589
L1000645,Kidd Lake Marsh State Natural Area,38.1477201,-90.18230439999999,215,149
L356690,Goose Lake Prairie State Park,41.361481999999995,-88.31497900000001,239,824
L405126,Oakwood Bottoms--Big Muddy Levee Rd,37.673359000000005,-89.4376373,212,318
L429621,Lowden-Miller State Forest,41.961787799999996,-89.3643379,193,188
L392428,Afton Forest Preserve,41.830113000000004,-88.7325382,237,497
L874269,Silver Creek Preserve,38.46812250000001,-89.8271585,186,268
L304115,"Upper Mississippi River NWR--Lost Mound (Carroll Co., public areas)",42.184477699999995,-90.24787900000001,204,200
L165316,Union County Conservation Area,37.43892,-89.37252,208,147
L292841,Silver Springs State Park,41.63053820000001,-88.5319578,189,228
L973219,Green River State FWA,41.6388211,-89.49653430000001,194,109
L200349,Mermet Lake,37.2554005,-88.84508109999999,246,569
L1307951,Lake Shelbyville FWMA--Fish Hook Waterfowl Refuge,39.558534800000004,-88.5794592,212,123
L4396566,Hennepin Trail,41.454642699999994,-90.5750442,179,95
L1348542,Wayne Fitzgerrell State Park,38.1118723,-88.94162310000003,160,210
L302711,Horseshoe Lake Conservation Area,37.141274499999994,-89.3370835,212,193
L1829031,Marshall County State Conservation Area -- Marshall Unit,40.954929099999994,-89.4288419,167,124
L1512122,Garden Prairie Slough,42.23030080000001,-88.7251366,142,32
L1602103,Spunky Bottoms,39.916381099999995,-90.5575613,208,103
L1601121,McCune Sand Prairie,41.4573341,-89.8236173,127,49
L219668,Kickapoo State Park,40.1369885,-87.74562790000002,189,157
L2355551,Jim Edgar Panther Creek State Fish & Wildlife Area,39.995547,-90.069083,123,25
L1095932,Two Rivers NWR (Calhoun Co.),38.936646399999994,-90.542201,199,75
L337420,Siloam Springs State Park (Adams Co.),39.886966599999994,-90.92059370000001,170,125
L479638,Cypress Creek NWR--Bellrose Tract,37.289213800000006,-89.09791950000002,212,320
L903273,Milford Water Treatment Plant,40.621933500000004,-87.67540449999998,181,98
L385665,Pere Marquette State Park,38.972,-90.54100000000001,190,153
L250775,Cache River State Natural Area (Johnson Co.),37.3095602,-89.0205002,192,138
L164827,Rend Lake--Ward Branch (Jefferson Co.),38.150345,-89.00129000000001,183,79
L4164191,Kaskaskia Island,37.9155976,-89.9518733,151,188
L822533,Wolf Creek State Park,39.4744185,-88.69473839999999,156,46
L164734,Arcola Marsh,39.6549,-88.310875,204,185
L2410968,New Salem State Park,39.98324099999999,-89.8430786,130,46
L385813,Johnson Sauk Trail State Park,41.327003999999995,-89.8860168,204,232
L1262839,Ridott oxbows,42.3081016,-89.47531699999999,117,31
L2951583,"Upper Mississippi River NWR--Lost Mound (Jo Daviess Co., out-of-bounds)",42.20413930000001,-90.305922,172,64
L2885380,Humiston Woods Nature Preserve,40.932709,-88.7154579,159,89
L712093,Stephen A. Forbes State Park,38.712304100000004,-88.7530518,176,63
L142157,"Lake Storey Park, Galesburg",40.9891624,-90.3879089,150,268
L208706,Prairie Ridge State Natural Area (Jasper Co.),38.912674499999994,-88.1934357,213,371
L1532918,Carlyle Lake--Tamalco Access Area (Bond Co.),38.76951730000001,-89.25653460000001,179,96
L218750,Allerton Park (Piatt Co.),39.998223700000004,-88.65143929999999,206,334
L327006,Pyramid State Park,38.019322900000006,-89.41056490000003,202,114
L4506884,"Jaycee Park, Carthage",40.4214356,-91.15270609999997,69,4
L3083450,Rock Island Trail--Spoon River Bridge,41.0774101,-89.8031902,110,21
L260773,Beall Woods State Park,38.354769999999995,-87.82596,186,52
L2699928,West Salem Reservoir,38.529585700000005,-88.0206585,113,13
L3642729,Edward R. Madigan State Park,40.118209900000004,-89.395237,103,13
L900773,Anderson Prairie Park,39.37746859999999,-89.0867186,134,98
L2591136,Bailey Wetlands (Wayne Co.),38.594401,-88.17107679999998,104,13
L736656,Big River State Forest,41.046944399999994,-90.93,105,61
L453216,Port Louisa NWR,41.13839500000001,-90.95486640000001,136,20
L272858,Blackthorn Hill Nature Preserve,41.00945,-90.47306,133,69
L857433,Lincoln Trail State Park,39.341997899999996,-87.7193069,150,41
L260760,Red Hills State Park,38.72684,-87.8362,114,16
L275684,Ballard Nature Center,39.062909100000006,-88.7044687,162,88
L1116728,Saline County State Fish & Wildlife Area,37.6915635,-88.3790016,119,18
L883874,Sibley Grove,40.57937870000001,-88.3680053,127,22
L857787,Beaver Dam State Park,39.2104432,-89.97553829999998,121,18
L995998,Bremer Wildlife Sanctuary,39.1743055,-89.5005512,114,39
L1449023,Lake Mattoon (Cumberland Co.),39.356045099999996,-88.46646060000002,55,11
L5123102,Lake Pittsfield,39.63867830000001,-90.7526064,38,2
L855673,Weinberg-King State Park,40.229251000000005,-90.899291,113,12
L2078776,Bell Smith Springs Recreation Area,37.51908699999999,-88.6586809,100,31
L855674,Argyle Lake State Park,40.4554378,-90.789814,129,30
L1422046,Universal/Peabody Strip Mine Illinois,39.6430237,-87.53718190000001,118,44
L2208763,Shawnee National Forest--Rim Rock,37.60237920000001,-88.27830949999999,110,13
L1211900,East Fork Lake,38.7563835,-88.05507659999999,118,62
L1117526,Hamilton County State Fish & Wildlife Area,38.0556609,-88.398056,152,24
L3608524,I-64 Wabash River Rest Stop westbound,38.23238220000001,-87.9883862,9,2
L1118312,Washington County State Recreation Area,38.28117830000001,-89.351635,127,26
L2710974,Gaskin Lake,38.72077570000001,-88.30454350000001,103,6
L4469146,Crawford County State Fish and Wildlife Area,39.0895012,-87.715745,113,9
L2208770,Cave-In-Rock State Park,37.4672091,-88.15978809999997,74,9
L140452,Whitefish Point,46.769001,-84.9530029,334,4426
L218838,Tiscornia Park,42.11515570000001,-86.48942910000001,265,1422
L248057,Pte. Mouillee SGA,42.0146112,-83.20014950000001,281,2934
L275577,Belle Isle,42.34008599999999,-82.97754440000001,248,1062
L728711,Grand Marais,46.6739411,-85.98999020000001,182,106
L576379,Holland SP,42.775354400000005,-86.20952360000003,226,1418
L385489,Allegan SGA (general),42.55008749999999,-86.07479099999999,230,250
L388494,Lake St. Clair Metropark (Metro Beach Metropark),42.5796301,-82.80326840000001,277,5108
L577756,Nayanquing Point SWA,43.7742237,-83.93762830000001,255,1541
L279820,Muskegon Wastewater System,43.25110230000001,-86.03752400000002,264,4542
L1596680,Sturgeon River Sloughs WA (North Unit),47.0081964,-88.4897884,166,104
L232597,Tawas Point SP,44.256982900000004,-83.44568090000001,285,3600
L888959,Presque Isle Park,46.585765800000004,-87.38250729999999,198,216
L320822,Nichols Arboretum,42.2813095,-83.7221074,202,3006
L771843,Arcadia Marsh,44.4888979,-86.22858879999998,229,535
L352698,Port Crescent SP,44.0006852,-83.068361,228,196
L267398,Shiawassee NWR--Wildlife Drive,43.35963439999999,-84.0304756,275,1626
L389774,Port Huron SGA,43.0364935,-82.57573129999997,210,349
L724261,Peninsula Point,45.6704443,-86.9660568,245,374
L509590,Fenner Nature Center,42.709422200000006,-84.51940560000001,192,2013
L504572,Copper Harbor (town),47.4677893,-87.89165500000001,210,118
L350111,Reed's Lake,42.9538729,-85.6082752,207,1200
L389645,Kensington Metropark (Oakland Co.),42.5339827,-83.64612580000001,228,1786
L987533,Sturgeon River Sloughs WA (South Unit),46.93186159999999,-88.48852160000001,204,346
L814019,Kensington Metropark (Livingston Co.),42.5265824,-83.67290499999999,201,712
L192946,Ludington SP,44.0367634,-86.49463180000001,218,257
L490116,Little Glen Park,44.8838502,-86.03642460000002,195,422
L886087,Kleinstuck Preserve,42.26816330000001,-85.6025076,208,3590
L612006,Pierce Cedar Creek Institute,42.5354174,-85.3018341,185,727
L859757,Boardman Lake--Logans Landing,44.73575960000001,-85.6164551,169,781
L166068,Chippewa Nature Center,43.599988800000006,-84.29186220000001,202,1065
L1182810,Sleeping Bear Dunes NL--Otter Creek/Esch Rd. beach area,44.75746109999999,-86.07273099999998,207,704
L269759,Haehnle Sanctuary,42.32363290000001,-84.2880564,204,1044
L164595,Fish Point SWA,43.700979200000006,-83.5168562,253,882
L657101,Pointe LaBarbe,45.8421945,-84.7567749,217,277
L445574,Wolf Lake State Fish Hatchery,42.29343720000001,-85.7855415,207,563
L859935,Fisherman's Island SP,45.29614310000001,-85.32686229999999,201,165
L983069,Bird Rd Sewage Ponds,42.81378839999999,-83.8821602,175,323
L248862,Wilderness SP,45.7449463,-84.8994684,204,173
L1158669,Lake Hudson SRA,41.828130400000006,-84.249773,184,301
L387959,Maple River SGA (Gratiot Co.),43.140827599999994,-84.56314090000001,245,1326
L248863,Seney NWR,46.27210540000001,-86.0042381,243,1080
L305609,Ionia SRA,42.943899699999996,-85.13437549999999,199,179
L1335210,Houghton Lake Sewage Ponds,44.3129628,-84.79890390000001,190,667
L1289447,Dingman Marsh,45.714469699999995,-84.68558799999998,158,97
L1407383,Rose Lake SWA,42.79982880000001,-84.38635049999999,194,210
L3140205,Grewes Lake,43.61693590000001,-84.73446970000002,154,224
L587388,Minden SGA,43.586483799999996,-82.8319359,142,60
L1947678,Whitehouse Nature Center,42.2426647,-84.735674,167,765
L1661406,Isaacson Bay,45.0767868,-83.3764964,149,91
L3024966,Silver Lake SP,43.6796606,-86.50947829999998,138,23
L1219283,Santiago Rd. boardwalk,43.999205200000006,-83.70622870000001,152,63
L2253145,Camp Au Sable,44.6500261,-84.6876769,172,498
L772826,Harrisville SP,44.64203270000001,-83.29799650000001,150,112
L4034075,Corey Lake,41.9293424,-85.74107340000002,176,8
L1115180,Woldumar Nature Center,42.691836,-84.62996009999999,151,171
L859948,Grass River Natural Area,44.909325800000005,-85.2212477,165,186
L725217,Lapeer SGA,43.11953020000001,-83.2197189,183,257
L1131371,Lost Nation SGA,41.8294095,-84.47765350000002,165,199
L870309,Skegemog Swamp,44.80488949999999,-85.28452630000001,168,144
L385252,Mack Lake Area,44.574328300000005,-84.07012940000001,159,87
L726126,MDOT Wetlands,44.4449332,-85.46092990000002,152,132
L997478,Kinderhook Sewage Lagoons,41.8058376,-85.01164910000001,136,302
L1208334,Rifle River RA,44.4075426,-84.0203476,158,70
L295909,Porcupine Mountains Wilderness SP (Ontonagon Co.),46.8093262,-89.7502479,145,98
L389743,Thompsons Harbor SP,45.3428556,-83.5847569,139,33
L1811900,Tahquamenon Falls SP--Upper Falls,46.5785478,-85.253135,140,131
L1332575,Stanton Sewage Lagoons,43.282101100000006,-85.08449809999999,99,20
L2909802,Reedsburg Dam boat launch,44.3600663,-84.8584226,90,48
L1114127,Croton Dam,43.437713900000006,-85.6645203,103,34
L1365118,Neithercut Woodland (Central Michigan University),43.87028939999999,-84.93520440000002,97,54
L861340,Martiny Lakes,43.7141115,-85.24312250000001,120,26
L3665001,Black River Harbor,46.6676097,-90.0488538,117,16
L1591893,J.W. Wells SP,45.3926317,-87.3651509,138,26
L2879242,The Crane Pond SGA,41.93255020000001,-85.8449793,107,24
L1236578,Byron Millpond,42.8227746,-83.9367485,104,49
L220797,Fumee Lake,45.8223672,-87.95662750000001,162,64
L2159523,Tomahawk Creek Flooding--Spring Lake Rd.,45.19856560000001,-84.17587279999996,24,2
L3703616,Osceola-Missaukee Grasslands SGA Unit 1,44.1508659,-85.13816360000001,94,23
L1137401,Molasses River Flooding,43.9493273,-84.18728829999999,128,30
